observed,observed_source,station,aqi,band,governing_pollutant,aqi_limit,above_limit
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Ashok Vihar, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Okhla Phase-2, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Vivek Vihar, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"North Campus, DU, Delhi - IITM",126,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"R K Puram, Delhi - DPCC",126,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Punjabi Bagh, Delhi - DPCC",123,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Patparganj, Delhi - DPCC",121,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"IMD Lodhi Road, Delhi - IITM",115,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"IGI Airport (T3), Delhi - IITM",115,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",115,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Sri Aurobindo Marg, Delhi - DPCC",114,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Narela, Delhi - DPCC",112,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"NSIT Dwarka, Delhi - CPCB",111,Moderately Polluted,CO,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",110,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Bawana, Delhi - DPCC",108,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Burari Crossing, Delhi - IITM",107,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Mandir Marg, Delhi - DPCC",106,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Commonwealth Sports Complex, Delhi - DPCC",106,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",102,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"NSUT Jaffarpur, Delhi - DPCC",101,Moderately Polluted,PM10,100,1
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",98,Satisfactory,PM10,100,0
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",97,Satisfactory,PM10,100,0
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"JNU, Delhi - DPCC",96,Satisfactory,PM10,100,0
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"DTU, Delhi - CPCB",95,Satisfactory,PM10,100,0
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Shadipur, Delhi - CPCB",93,Satisfactory,PM10,100,0
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Talkatora Garden, Delhi - DPCC",93,Satisfactory,PM10,100,0
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Najafgarh, Delhi - DPCC",88,Satisfactory,PM10,100,0
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Cantonment Area, Delhi - DPCC",88,Satisfactory,CO,100,0
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Chandni Chowk, Delhi - IITM",86,Satisfactory,CO,100,0
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Aya Nagar, Delhi - IITM",68,Satisfactory,PM10,100,0
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Pusa, Delhi - IITM",65,Satisfactory,OZONE,100,0
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"ITO, Delhi - CPCB",59,Satisfactory,NO2,100,0
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Nehru Nagar, Delhi - DPCC",53,Satisfactory,CO,100,0
2026-08-31T14:00:00+05:30,31-08-2026 14:00:00,"Alipur, Delhi - DPCC",40,Good,NO2,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Wazirpur, Delhi - DPCC",236,Poor,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Dwarka-Sector 8, Delhi - DPCC",177,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"IIT Delhi, Delhi - IITM",150,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Rohini, Delhi - DPCC",149,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Mundka, Delhi - DPCC",140,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"CRRI Mathura Road, Delhi - IITM",136,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Jahangirpuri, Delhi - DPCC",135,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Sirifort, Delhi - CPCB",132,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Vivek Vihar, Delhi - DPCC",131,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Sonia Vihar, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Pusa, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Ashok Vihar, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Okhla Phase-2, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"R K Puram, Delhi - DPCC",126,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"North Campus, DU, Delhi - IITM",126,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Punjabi Bagh, Delhi - DPCC",124,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Patparganj, Delhi - DPCC",120,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"IMD Lodhi Road, Delhi - IITM",115,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"IGI Airport (T3), Delhi - IITM",114,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",114,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Sri Aurobindo Marg, Delhi - DPCC",113,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Narela, Delhi - DPCC",112,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"NSIT Dwarka, Delhi - CPCB",111,Moderately Polluted,CO,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",110,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Bawana, Delhi - DPCC",108,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Burari Crossing, Delhi - IITM",108,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Commonwealth Sports Complex, Delhi - DPCC",106,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Mandir Marg, Delhi - DPCC",106,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",101,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"NSUT Jaffarpur, Delhi - DPCC",101,Moderately Polluted,PM10,100,1
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",98,Satisfactory,PM10,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",97,Satisfactory,PM10,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"JNU, Delhi - DPCC",96,Satisfactory,PM10,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"DTU, Delhi - CPCB",95,Satisfactory,PM10,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Talkatora Garden, Delhi - DPCC",93,Satisfactory,PM10,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Shadipur, Delhi - CPCB",92,Satisfactory,PM10,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Cantonment Area, Delhi - DPCC",88,Satisfactory,CO,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Najafgarh, Delhi - DPCC",88,Satisfactory,PM10,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Chandni Chowk, Delhi - IITM",87,Satisfactory,CO,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Pusa, Delhi - IITM",74,Satisfactory,OZONE,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Aya Nagar, Delhi - IITM",68,Satisfactory,PM10,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"ITO, Delhi - CPCB",62,Satisfactory,NO2,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Nehru Nagar, Delhi - DPCC",53,Satisfactory,CO,100,0
2026-08-31T15:00:00+05:30,31-08-2026 15:00:00,"Alipur, Delhi - DPCC",39,Good,NO2,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Wazirpur, Delhi - DPCC",236,Poor,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Dwarka-Sector 8, Delhi - DPCC",177,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"IIT Delhi, Delhi - IITM",149,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Rohini, Delhi - DPCC",149,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Mundka, Delhi - DPCC",140,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"CRRI Mathura Road, Delhi - IITM",136,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Jahangirpuri, Delhi - DPCC",135,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Sirifort, Delhi - CPCB",132,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Vivek Vihar, Delhi - DPCC",131,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Sonia Vihar, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Okhla Phase-2, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Ashok Vihar, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Pusa, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"R K Puram, Delhi - DPCC",127,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"North Campus, DU, Delhi - IITM",126,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Punjabi Bagh, Delhi - DPCC",123,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Patparganj, Delhi - DPCC",120,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"IMD Lodhi Road, Delhi - IITM",114,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Sri Aurobindo Marg, Delhi - DPCC",113,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"IGI Airport (T3), Delhi - IITM",113,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",113,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Narela, Delhi - DPCC",111,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Burari Crossing, Delhi - IITM",109,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",109,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"NSIT Dwarka, Delhi - CPCB",109,Moderately Polluted,CO,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Bawana, Delhi - DPCC",108,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Commonwealth Sports Complex, Delhi - DPCC",106,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Mandir Marg, Delhi - DPCC",105,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",101,Moderately Polluted,PM10,100,1
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"NSUT Jaffarpur, Delhi - DPCC",100,Satisfactory,PM10,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",98,Satisfactory,PM10,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",98,Satisfactory,PM10,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"DTU, Delhi - CPCB",96,Satisfactory,PM10,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"JNU, Delhi - DPCC",95,Satisfactory,PM10,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Talkatora Garden, Delhi - DPCC",93,Satisfactory,PM10,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Shadipur, Delhi - CPCB",91,Satisfactory,PM10,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Najafgarh, Delhi - DPCC",87,Satisfactory,PM10,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Chandni Chowk, Delhi - IITM",87,Satisfactory,CO,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Cantonment Area, Delhi - DPCC",86,Satisfactory,CO,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Pusa, Delhi - IITM",85,Satisfactory,OZONE,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Aya Nagar, Delhi - IITM",66,Satisfactory,PM10,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"ITO, Delhi - CPCB",62,Satisfactory,NO2,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Nehru Nagar, Delhi - DPCC",53,Satisfactory,CO,100,0
2026-08-31T16:00:00+05:30,31-08-2026 16:00:00,"Alipur, Delhi - DPCC",39,Good,NO2,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Wazirpur, Delhi - DPCC",237,Poor,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Dwarka-Sector 8, Delhi - DPCC",179,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Rohini, Delhi - DPCC",150,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"IIT Delhi, Delhi - IITM",149,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Mundka, Delhi - DPCC",139,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"CRRI Mathura Road, Delhi - IITM",136,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Jahangirpuri, Delhi - DPCC",135,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Vivek Vihar, Delhi - DPCC",132,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Sirifort, Delhi - CPCB",132,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Okhla Phase-2, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Ashok Vihar, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Pusa, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Sonia Vihar, Delhi - DPCC",129,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"R K Puram, Delhi - DPCC",126,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"North Campus, DU, Delhi - IITM",126,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Punjabi Bagh, Delhi - DPCC",122,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Patparganj, Delhi - DPCC",120,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"IMD Lodhi Road, Delhi - IITM",114,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"IGI Airport (T3), Delhi - IITM",113,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Sri Aurobindo Marg, Delhi - DPCC",113,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",112,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Narela, Delhi - DPCC",111,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",109,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Burari Crossing, Delhi - IITM",109,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"NSIT Dwarka, Delhi - CPCB",108,Moderately Polluted,CO,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Bawana, Delhi - DPCC",107,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Commonwealth Sports Complex, Delhi - DPCC",106,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Mandir Marg, Delhi - DPCC",104,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",101,Moderately Polluted,PM10,100,1
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"NSUT Jaffarpur, Delhi - DPCC",99,Satisfactory,PM10,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",97,Satisfactory,PM10,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",97,Satisfactory,PM10,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"DTU, Delhi - CPCB",96,Satisfactory,PM10,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"JNU, Delhi - DPCC",95,Satisfactory,PM10,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Talkatora Garden, Delhi - DPCC",93,Satisfactory,PM10,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Pusa, Delhi - IITM",92,Satisfactory,OZONE,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Shadipur, Delhi - CPCB",91,Satisfactory,PM10,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Cantonment Area, Delhi - DPCC",87,Satisfactory,CO,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Chandni Chowk, Delhi - IITM",87,Satisfactory,CO,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Najafgarh, Delhi - DPCC",86,Satisfactory,PM10,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Aya Nagar, Delhi - IITM",67,Satisfactory,PM10,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"ITO, Delhi - CPCB",62,Satisfactory,NO2,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Nehru Nagar, Delhi - DPCC",53,Satisfactory,CO,100,0
2026-08-31T17:00:00+05:30,31-08-2026 17:00:00,"Alipur, Delhi - DPCC",38,Good,NO2,100,0
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Wazirpur, Delhi - DPCC",235,Poor,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Dwarka-Sector 8, Delhi - DPCC",179,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"IIT Delhi, Delhi - IITM",149,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Rohini, Delhi - DPCC",149,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Mundka, Delhi - DPCC",139,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Jahangirpuri, Delhi - DPCC",135,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"CRRI Mathura Road, Delhi - IITM",135,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Vivek Vihar, Delhi - DPCC",132,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Ashok Vihar, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Pusa, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Sonia Vihar, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Okhla Phase-2, Delhi - DPCC",129,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"R K Puram, Delhi - DPCC",126,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Sirifort, Delhi - CPCB",126,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"North Campus, DU, Delhi - IITM",125,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Punjabi Bagh, Delhi - DPCC",121,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Patparganj, Delhi - DPCC",120,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"IMD Lodhi Road, Delhi - IITM",114,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"IGI Airport (T3), Delhi - IITM",112,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Sri Aurobindo Marg, Delhi - DPCC",112,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Narela, Delhi - DPCC",111,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",111,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",109,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Burari Crossing, Delhi - IITM",109,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"NSIT Dwarka, Delhi - CPCB",107,Moderately Polluted,CO,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Bawana, Delhi - DPCC",105,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Commonwealth Sports Complex, Delhi - DPCC",105,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Mandir Marg, Delhi - DPCC",104,Moderately Polluted,PM10,100,1
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",100,Satisfactory,PM10,100,0
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"NSUT Jaffarpur, Delhi - DPCC",98,Satisfactory,PM10,100,0
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"DTU, Delhi - CPCB",97,Satisfactory,PM10,100,0
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",97,Satisfactory,PM10,100,0
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Pusa, Delhi - IITM",96,Satisfactory,OZONE,100,0
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",96,Satisfactory,PM10,100,0
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"JNU, Delhi - DPCC",94,Satisfactory,PM10,100,0
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Talkatora Garden, Delhi - DPCC",92,Satisfactory,PM10,100,0
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Shadipur, Delhi - CPCB",90,Satisfactory,PM10,100,0
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Chandni Chowk, Delhi - IITM",88,Satisfactory,CO,100,0
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Cantonment Area, Delhi - DPCC",86,Satisfactory,CO,100,0
2026-08-31T18:00:00+05:30,31-08-2026 18:00:00,"Najafgarh, Delhi - DPCC",85,Satisfactory,PM10,100,0
